Time Stamp,Load,normalized_load,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m\/s),total_precipitation (mm of water equivalent)
2023-06-27 15:00:00,15625.6002,6.323288027817975,"(40.6501, -73.9496)",era5,13.36,-5.0,24.59,3.54,0.2
2023-06-27 16:00:00,15248.4223,6.042125102022576,"(40.6501, -73.9496)",era5,13.36,-5.0,25.03,3.51,0.29
2023-06-27 17:00:00,15724.9446,6.397343167754299,"(40.6501, -73.9496)",era5,13.36,-5.0,25.39,3.72,0.57
2023-06-27 18:00:00,16137.3022,6.704730396141669,"(40.6501, -73.9496)",era5,13.36,-5.0,23.24,3.83,1.02
2023-06-27 19:00:00,15856.9908,6.495775488237987,"(40.6501, -73.9496)",era5,13.36,-5.0,23.08,3.61,0.11
2023-06-27 20:00:00,15566.724100000001,6.279399516493684,"(40.6501, -73.9496)",era5,13.36,-5.0,22.16,2.6,0.47
2023-06-27 21:00:00,15206.0345,6.0105276042210605,"(40.6501, -73.9496)",era5,13.36,-5.0,21.31,2.13,1.08
2023-06-27 22:00:00,14300.3405,5.335388432717802,"(40.6501, -73.9496)",era5,13.36,-5.0,21.25,2.17,0.21
2023-06-27 23:00:00,13290.3983,4.582538639990703,"(40.6501, -73.9496)",era5,13.36,-5.0,20.71,2.34,0.0
2023-06-28 00:00:00,14529.170399999999,4.6185277395926905,"(40.6501, -73.9496)",era5,13.36,-5.0,20.61,2.35,0.0
2023-06-28 01:00:00,11816.0407,3.483495730836472,"(40.6501, -73.9496)",era5,13.36,-5.0,20.19,2.35,0.0
2023-06-28 02:00:00,11092.3701,2.944043808525773,"(40.6501, -73.9496)",era5,13.36,-5.0,20.21,1.7,0.0
2023-06-28 03:00:00,10738.3297,2.680128465888324,"(40.6501, -73.9496)",era5,13.36,-5.0,20.08,1.33,0.0
2023-06-28 04:00:00,10650.1354,2.6143850397054083,"(40.6501, -73.9496)",era5,13.36,-5.0,20.22,1.28,0.0
2023-06-28 05:00:00,11003.5569,2.87783903045884,"(40.6501, -73.9496)",era5,13.36,-5.0,20.07,1.05,0.0
2023-06-28 06:00:00,11623.1547,3.3397110814575677,"(40.6501, -73.9496)",era5,13.36,-5.0,20.2,1.85,0.0
2023-06-28 07:00:00,12318.6523,3.85816176507312,"(40.6501, -73.9496)",era5,13.36,-5.0,20.36,1.87,0.0
2023-06-28 08:00:00,12844.5301,4.250171320401913,"(40.6501, -73.9496)",era5,13.36,-5.0,21.04,1.5,0.0
2023-06-28 09:00:00,13144.7133,4.473939432973264,"(40.6501, -73.9496)",era5,13.36,-5.0,21.65,1.32,0.03
2023-06-28 10:00:00,17849.0314,6.205840614962903,"(40.6501, -73.9496)",era5,13.36,-5.0,22.34,1.31,0.03
2023-06-28 11:00:00,13306.6581,4.59465932081757,"(40.6501, -73.9496)",era5,13.36,-5.0,23.75,1.52,0.09
2023-06-28 12:00:00,13002.724,4.368095142998584,"(40.6501, -73.9496)",era5,13.36,-5.0,24.5,2.15,0.16
2023-06-28 13:00:00,12605.949499999999,4.072324157209102,"(40.6501, -73.9496)",era5,13.36,-5.0,25.21,2.8,0.18
2023-06-28 14:00:00,12448.3527,3.954845435937276,"(40.6501, -73.9496)",era5,13.36,-5.0,25.51,3.51,0.2
2023-06-28 15:00:00,14455.0597,4.563282770985714,"(40.6501, -73.9496)",era5,13.36,-5.0,25.76,4.09,0.05
2023-06-28 16:00:00,12194.1089,3.7653223205231963,"(40.6501, -73.9496)",era5,13.36,-5.0,25.32,4.41,0.12
2023-06-28 17:00:00,12585.55,4.057117584648082,"(40.6501, -73.9496)",era5,13.36,-5.0,25.47,4.03,0.08
2023-06-28 18:00:00,13027.8295,4.386809749112984,"(40.6501, -73.9496)",era5,13.36,-5.0,25.08,2.68,0.02
2023-06-28 19:00:00,13180.241,4.500423148161193,"(40.6501, -73.9496)",era5,13.36,-5.0,24.68,2.15,0.01
2023-06-28 20:00:00,13194.3422,4.5109347254546295,"(40.6501, -73.9496)",era5,13.36,-5.0,24.13,2.09,0.04
2023-06-28 21:00:00,13090.5928,4.43359592895166,"(40.6501, -73.9496)",era5,13.36,-5.0,23.79,2.14,0.01
2023-06-28 22:00:00,12480.2324,3.9786097914986165,"(40.6501, -73.9496)",era5,13.36,-5.0,23.04,2.68,0.06
2023-06-28 23:00:00,11750.591,3.434707005027162,"(40.6501, -73.9496)",era5,13.36,-5.0,22.24,3.35,0.05
2023-06-29 00:00:00,11080.0136,2.934832797773047,"(40.6501, -73.9496)",era5,13.36,-5.0,21.89,3.75,0.01
2023-06-29 01:00:00,10560.7378,2.547744627382505,"(40.6501, -73.9496)",era5,13.36,-5.0,21.13,3.8,0.0
2023-06-29 02:00:00,10207.4332,2.284377778389037,"(40.6501, -73.9496)",era5,13.36,-5.0,20.82,3.46,0.0
2023-06-29 03:00:00,10052.3719,2.16878911641908,"(40.6501, -73.9496)",era5,13.36,-5.0,20.26,3.06,0.0
2023-06-29 04:00:00,10155.1197,2.2453812817263277,"(40.6501, -73.9496)",era5,13.36,-5.0,19.83,2.81,0.0
2023-06-29 05:00:00,10366.6056,2.403031012552215,"(40.6501, -73.9496)",era5,13.36,-5.0,19.26,2.63,0.0
2023-06-29 06:00:00,10826.247299999999,2.745665629239914,"(40.6501, -73.9496)",era5,13.36,-5.0,19.78,2.44,0.0
2023-06-29 07:00:00,11236.7711,3.0516858725167486,"(40.6501, -73.9496)",era5,13.36,-5.0,20.02,2.3,0.0
2023-06-29 08:00:00,11229.8901,3.0465565102386347,"(40.6501, -73.9496)",era5,13.36,-5.0,20.77,2.3,0.0
2023-06-29 09:00:00,11260.499,3.0693735625616334,"(40.6501, -73.9496)",era5,13.36,-5.0,21.68,2.3,0.0
2023-06-29 10:00:00,11292.1709,3.092983016003893,"(40.6501, -73.9496)",era5,13.36,-5.0,22.56,1.94,0.0
2023-06-29 11:00:00,11615.3373,3.3338836905735496,"(40.6501, -73.9496)",era5,13.36,-5.0,23.72,1.89,0.02
2023-06-29 12:00:00,12022.318800000001,3.6372633670726247,"(40.6501, -73.9496)",era5,13.36,-5.0,24.11,2.13,0.03
2023-06-29 13:00:00,12590.207900000001,4.060589762609894,"(40.6501, -73.9496)",era5,13.36,-5.0,24.89,2.01,0.04
2023-06-29 14:00:00,12940.6406,4.321815786792067,"(40.6501, -73.9496)",era5,13.36,-5.0,25.2,1.72,0.03
2023-06-29 15:00:00,13336.2614,4.61672676019087,"(40.6501, -73.9496)",era5,13.36,-5.0,25.27,1.9,0.01
2023-06-29 16:00:00,16307.9912,5.944529238073151,"(40.6501, -73.9496)",era5,13.36,-5.0,25.48,1.64,0.01
2023-06-29 17:00:00,14073.297999999999,5.166142213414121,"(40.6501, -73.9496)",era5,13.36,-5.0,25.26,1.29,0.0
2023-06-29 18:00:00,14738.685,5.6621472967083,"(40.6501, -73.9496)",era5,13.36,-5.0,25.13,1.54,0.0
2023-06-29 19:00:00,15025.3421,5.8758325336641875,"(40.6501, -73.9496)",era5,13.36,-5.0,24.99,2.12,0.0
2023-06-29 20:00:00,14744.0101,5.666116831233395,"(40.6501, -73.9496)",era5,13.36,-5.0,24.58,2.27,0.0
2023-06-29 21:00:00,14562.7755,5.5310175839250055,"(40.6501, -73.9496)",era5,13.36,-5.0,23.64,2.32,0.0
2023-06-29 22:00:00,13592.9775,4.808092823193991,"(40.6501, -73.9496)",era5,13.36,-5.0,22.91,2.09,0.0
2023-06-29 23:00:00,12735.5216,4.1689121883144615,"(40.6501, -73.9496)",era5,13.36,-5.0,21.98,2.39,0.0
2023-06-30 00:00:00,11829.0051,3.4931598936497807,"(40.6501, -73.9496)",era5,13.36,-5.0,21.7,2.38,0.0
2023-06-30 01:00:00,11266.4785,3.0738309120372884,"(40.6501, -73.9496)",era5,13.36,-5.0,21.23,2.29,0.0
2023-06-30 02:00:00,12606.317500000001,3.1851591693817394,"(40.6501, -73.9496)",era5,13.36,-5.0,20.98,2.44,0.0
2023-06-30 03:00:00,12281.4288,2.942974626093642,"(40.6501, -73.9496)",era5,13.36,-5.0,20.74,2.42,0.0
2023-06-30 04:00:00,10579.8485,2.5619904788122896,"(40.6501, -73.9496)",era5,13.36,-5.0,20.46,2.49,0.0
2023-06-30 05:00:00,10837.9986,2.7544255006159926,"(40.6501, -73.9496)",era5,13.36,-5.0,20.21,2.31,0.0
2023-06-30 06:00:00,11232.3533,3.0483926743373777,"(40.6501, -73.9496)",era5,13.36,-5.0,20.46,1.49,0.0
2023-06-30 07:00:00,11808.9674,3.478223020735937,"(40.6501, -73.9496)",era5,13.36,-5.0,20.26,0.76,0.0
2023-06-30 08:00:00,12199.5585,3.769384662140811,"(40.6501, -73.9496)",era5,13.36,-5.0,20.71,0.26,0.0
2023-06-30 09:00:00,12828.3852,4.238136290458022,"(40.6501, -73.9496)",era5,13.36,-5.0,21.55,0.75,0.0
2023-06-30 10:00:00,13277.582,4.572984876618374,"(40.6501, -73.9496)",era5,13.36,-5.0,23.18,0.55,0.0
2023-06-30 11:00:00,13682.5637,4.874873825216887,"(40.6501, -73.9496)",era5,13.36,-5.0,25.43,1.24,0.01
2023-06-30 12:00:00,15864.3149,5.613795845119647,"(40.6501, -73.9496)",era5,13.36,-5.0,25.88,1.96,0.0
2023-06-30 13:00:00,13909.1504,5.043780273654943,"(40.6501, -73.9496)",era5,13.36,-5.0,26.32,2.49,0.0
2023-06-30 14:00:00,16680.8257,6.222454426313144,"(40.6501, -73.9496)",era5,13.36,-5.0,26.31,2.81,0.01
2023-06-30 15:00:00,16713.4031,6.246738874311839,"(40.6501, -73.9496)",era5,13.36,-5.0,26.16,2.98,0.0
2023-06-30 16:00:00,14128.1163,5.207005884416929,"(40.6501, -73.9496)",era5,13.36,-5.0,26.15,3.29,0.0
2023-06-30 17:00:00,14768.4944,5.684368370955241,"(40.6501, -73.9496)",era5,13.36,-5.0,25.8,3.67,0.0
2023-06-30 18:00:00,15613.1869,6.314034676158782,"(40.6501, -73.9496)",era5,13.36,-5.0,25.26,3.36,0.0
2023-06-30 19:00:00,15893.7517,6.523178478176877,"(40.6501, -73.9496)",era5,13.36,-5.0,24.68,3.72,0.0
2023-06-30 20:00:00,15542.014799999999,6.260980253110659,"(40.6501, -73.9496)",era5,13.36,-5.0,24.03,3.64,0.0
2023-06-30 21:00:00,15289.0164,6.072385506797169,"(40.6501, -73.9496)",era5,13.36,-5.0,23.44,3.28,0.0
2023-06-30 22:00:00,14537.551599999999,5.512214717892901,"(40.6501, -73.9496)",era5,13.36,-5.0,22.92,2.66,0.0
2023-06-30 23:00:00,13610.0522,4.820820961849725,"(40.6501, -73.9496)",era5,13.36,-5.0,22.15,2.42,0.0
2023-07-01 00:00:00,12721.3028,4.158312947454115,"(40.6501, -73.9496)",era5,13.36,-5.0,22.03,2.36,0.0
2023-07-01 01:00:00,12150.7477,3.7329992128914937,"(40.6501, -73.9496)",era5,13.36,-5.0,21.7,2.74,0.0
2023-07-01 02:00:00,11720.3536,3.4121668831047334,"(40.6501, -73.9496)",era5,13.36,-5.0,21.37,2.72,0.0
2023-07-01 03:00:00,11434.1666,3.198832076784935,"(40.6501, -73.9496)",era5,13.36,-5.0,21.32,2.18,0.0
2023-07-01 04:00:00,11242.6611,3.0560765052471788,"(40.6501, -73.9496)",era5,13.36,-5.0,21.24,1.76,0.0
2023-07-01 05:00:00,11120.4924,2.9650072534892664,"(40.6501, -73.9496)",era5,13.36,-5.0,20.87,1.45,0.0
2023-07-01 06:00:00,11014.6655,2.886119808514741,"(40.6501, -73.9496)",era5,13.36,-5.0,21.09,1.12,0.0
2023-07-01 07:00:00,11405.4716,3.1774417191958535,"(40.6501, -73.9496)",era5,13.36,-5.0,20.85,0.31,0.0
2023-07-01 08:00:00,12260.1136,3.814524764696748,"(40.6501, -73.9496)",era5,13.36,-5.0,21.6,0.54,0.0
2023-07-01 09:00:00,12804.2705,4.2201602648036065,"(40.6501, -73.9496)",era5,13.36,-5.0,22.49,1.46,0.0
2023-07-01 10:00:00,13242.0587,4.5465044413598195,"(40.6501, -73.9496)",era5,13.36,-5.0,23.5,2.2,0.0
2023-07-01 11:00:00,14196.8358,5.2582320450143465,"(40.6501, -73.9496)",era5,13.36,-5.0,24.94,2.91,0.0
2023-07-01 12:00:00,17680.2393,6.967455795310938,"(40.6501, -73.9496)",era5,13.36,-5.0,25.51,3.96,0.0
2023-07-01 13:00:00,16754.0622,7.1644870417817526,"(40.6501, -73.9496)",era5,13.36,-5.0,25.57,4.35,0.0
2023-07-01 14:00:00,16511.6778,6.983804379644967,"(40.6501, -73.9496)",era5,13.36,-5.0,25.78,4.92,0.0
2023-07-01 15:00:00,15229.392,6.027939183847719,"(40.6501, -73.9496)",era5,13.36,-5.0,25.72,5.01,0.0
2023-07-01 16:00:00,15608.1483,6.310278709762255,"(40.6501, -73.9496)",era5,13.36,-5.0,25.66,5.09,0.0
2023-07-01 17:00:00,15864.866,6.501645965466965,"(40.6501, -73.9496)",era5,13.36,-5.0,25.26,4.7,0.0
2023-07-01 18:00:00,15762.2696,6.425166659547728,"(40.6501, -73.9496)",era5,13.36,-5.0,24.43,3.95,0.0
2023-07-01 19:00:00,15613.8773,6.31454932689513,"(40.6501, -73.9496)",era5,13.36,-5.0,24.09,3.97,0.0
2023-07-01 20:00:00,15529.2448,6.251461003540609,"(40.6501, -73.9496)",era5,13.36,-5.0,23.51,3.63,0.0
2023-07-01 21:00:00,15433.681700000001,6.180224590182142,"(40.6501, -73.9496)",era5,13.36,-5.0,23.1,3.28,0.0
2023-07-01 22:00:00,14724.3778,5.651482159085073,"(40.6501, -73.9496)",era5,13.36,-5.0,22.91,3.23,0.02
2023-07-01 23:00:00,14029.8162,5.133729205900026,"(40.6501, -73.9496)",era5,13.36,-5.0,22.58,3.16,0.0
2023-07-02 00:00:00,13235.6875,4.541755103626014,"(40.6501, -73.9496)",era5,13.36,-5.0,22.53,3.16,0.01
2023-07-02 01:00:00,12491.3043,3.9868632119617833,"(40.6501, -73.9496)",era5,13.36,-5.0,22.29,3.1,0.04
2023-07-02 02:00:00,12049.614,3.6576102598576226,"(40.6501, -73.9496)",era5,13.36,-5.0,22.24,3.16,0.01
2023-07-02 03:00:00,11660.1305,3.3672742661288475,"(40.6501, -73.9496)",era5,13.36,-5.0,22.19,3.27,1.24
2023-07-02 04:00:00,11422.3178,3.1899995251556788,"(40.6501, -73.9496)",era5,13.36,-5.0,22.01,3.75,1.01
2023-07-02 05:00:00,11370.7572,3.151564269135201,"(40.6501, -73.9496)",era5,13.36,-5.0,22.0,4.09,1.04
2023-07-02 06:00:00,11234.7141,3.0501525055343213,"(40.6501, -73.9496)",era5,13.36,-5.0,22.48,2.73,1.26
2023-07-02 07:00:00,11493.6342,3.2431615149785054,"(40.6501, -73.9496)",era5,13.36,-5.0,22.46,2.54,1.38
2023-07-02 08:00:00,12052.5494,3.659798420013294,"(40.6501, -73.9496)",era5,13.36,-5.0,22.49,2.93,1.01
2023-07-02 09:00:00,12809.2321,4.223858832436086,"(40.6501, -73.9496)",era5,13.36,-5.0,22.73,3.74,0.92
2023-07-02 10:00:00,13775.1417,4.943885030126523,"(40.6501, -73.9496)",era5,13.36,-5.0,23.8,3.57,0.45
2023-07-02 11:00:00,14290.5008,5.328053541567103,"(40.6501, -73.9496)",era5,13.36,-5.0,25.48,3.5,0.26
2023-07-02 12:00:00,14401.9606,5.4111399670352185,"(40.6501, -73.9496)",era5,13.36,-5.0,26.27,3.27,0.14
2023-07-02 13:00:00,14670.6479,5.611429823339276,"(40.6501, -73.9496)",era5,13.36,-5.0,27.28,3.49,0.05
2023-07-02 14:00:00,14789.436599999999,5.699979492987026,"(40.6501, -73.9496)",era5,13.36,-5.0,28.13,3.57,0.06
2023-07-02 15:00:00,14397.954,5.408153293164634,"(40.6501, -73.9496)",era5,13.36,-5.0,28.35,3.76,0.02
2023-07-02 16:00:00,14079.9372,5.171091328664353,"(40.6501, -73.9496)",era5,13.36,-5.0,28.47,3.88,0.04
2023-07-02 17:00:00,14142.9161,5.218038225042364,"(40.6501, -73.9496)",era5,13.36,-5.0,27.57,3.76,0.45
2023-07-02 18:00:00,14321.8643,5.351433101777774,"(40.6501, -73.9496)",era5,13.36,-5.0,27.68,2.89,0.96
2023-07-02 19:00:00,14322.0542,5.351574660547809,"(40.6501, -73.9496)",era5,13.36,-5.0,26.81,2.44,1.93
2023-07-02 20:00:00,14210.1967,5.268191774190578,"(40.6501, -73.9496)",era5,13.36,-5.0,26.23,2.05,0.3
2023-07-02 21:00:00,14095.017600000001,5.182332839331243,"(40.6501, -73.9496)",era5,13.36,-5.0,25.4,2.91,0.2
2023-07-02 22:00:00,13530.710200000001,4.761676380848403,"(40.6501, -73.9496)",era5,13.36,-5.0,24.97,2.81,0.54
2023-07-02 23:00:00,12690.4647,4.135325040628262,"(40.6501, -73.9496)",era5,13.36,-5.0,24.46,3.29,0.71
2023-07-03 00:00:00,11912.922,3.5557147812179015,"(40.6501, -73.9496)",era5,13.36,-5.0,24.35,3.92,1.72
2023-07-03 01:00:00,11311.8877,3.10768067770497,"(40.6501, -73.9496)",era5,13.36,-5.0,23.61,4.3,1.51
2023-07-03 02:00:00,10975.4393,2.856879089056269,"(40.6501, -73.9496)",era5,13.36,-5.0,23.43,3.99,0.04
2023-07-03 03:00:00,10762.2575,2.6979651690881856,"(40.6501, -73.9496)",era5,13.36,-5.0,23.32,3.89,0.0
2023-07-03 04:00:00,10789.882,2.718557534769301,"(40.6501, -73.9496)",era5,13.36,-5.0,23.24,3.86,0.0
2023-07-03 05:00:00,11127.5734,2.9702857034662067,"(40.6501, -73.9496)",era5,13.36,-5.0,23.03,3.59,0.0
2023-07-03 06:00:00,11626.8816,3.3424892561813433,"(40.6501, -73.9496)",era5,13.36,-5.0,23.58,1.66,0.0
2023-07-03 07:00:00,12079.0222,3.679532264180718,"(40.6501, -73.9496)",era5,13.36,-5.0,23.7,2.06,0.0
2023-07-03 08:00:00,14757.9426,4.78906334385967,"(40.6501, -73.9496)",era5,13.36,-5.0,24.46,1.54,0.0
2023-07-03 09:00:00,13112.5037,4.4499291572527095,"(40.6501, -73.9496)",era5,13.36,-5.0,24.87,1.71,0.0
2023-07-03 10:00:00,13323.6833,4.607350560267845,"(40.6501, -73.9496)",era5,13.36,-5.0,25.77,1.53,0.0
2023-07-03 11:00:00,13272.3588,4.569091302275831,"(40.6501, -73.9496)",era5,13.36,-5.0,27.26,1.34,0.0
2023-07-03 12:00:00,13348.188699999999,4.625617828741916,"(40.6501, -73.9496)",era5,13.36,-5.0,27.91,1.84,0.03
2023-07-03 13:00:00,13336.235700000001,4.616707602421572,"(40.6501, -73.9496)",era5,13.36,-5.0,28.26,1.98,0.1
2023-07-03 14:00:00,15598.1653,5.415397688082145,"(40.6501, -73.9496)",era5,13.36,-5.0,28.64,2.36,0.14
2023-07-03 15:00:00,17761.0232,6.140235914883744,"(40.6501, -73.9496)",era5,13.36,-5.0,28.79,2.15,0.18
2023-07-03 16:00:00,16171.6311,5.842881170469632,"(40.6501, -73.9496)",era5,13.36,-5.0,28.95,2.33,0.16
2023-07-03 17:00:00,14506.6145,5.4891530126561285,"(40.6501, -73.9496)",era5,13.36,-5.0,29.37,2.18,1.34
2023-07-03 18:00:00,14717.0389,5.646011460520496,"(40.6501, -73.9496)",era5,13.36,-5.0,27.9,2.98,4.77
2023-07-03 19:00:00,14871.010699999999,5.7607879672510975,"(40.6501, -73.9496)",era5,13.36,-5.0,27.23,2.3,2.5
2023-07-03 20:00:00,14700.079,5.633368898203888,"(40.6501, -73.9496)",era5,13.36,-5.0,26.88,1.84,0.07
2023-07-03 21:00:00,14446.8398,5.444594650301012,"(40.6501, -73.9496)",era5,13.36,-5.0,25.84,1.88,0.02
2023-07-03 22:00:00,13744.2676,4.920870287514881,"(40.6501, -73.9496)",era5,13.36,-5.0,25.57,1.87,0.0
2023-07-03 23:00:00,13083.7516,4.428496235125613,"(40.6501, -73.9496)",era5,13.36,-5.0,25.05,1.87,0.0
2023-07-04 00:00:00,12320.6878,3.8596791051279236,"(40.6501, -73.9496)",era5,13.36,-5.0,24.64,2.37,0.01
2023-07-04 01:00:00,11514.1778,3.2584755052265297,"(40.6501, -73.9496)",era5,13.36,-5.0,24.16,2.82,0.03
2023-07-04 02:00:00,11035.3811,2.9015620141837557,"(40.6501, -73.9496)",era5,13.36,-5.0,24.09,2.81,0.0
2023-07-04 03:00:00,10631.8556,2.600758573120397,"(40.6501, -73.9496)",era5,13.36,-5.0,23.86,2.8,0.64
2023-07-04 04:00:00,10390.8612,2.421112070490453,"(40.6501, -73.9496)",era5,13.36,-5.0,23.73,2.8,0.23
2023-07-04 05:00:00,10403.4326,2.4304832759755683,"(40.6501, -73.9496)",era5,13.36,-5.0,23.44,2.64,0.25
2023-07-04 06:00:00,10421.6683,2.444076868722988,"(40.6501, -73.9496)",era5,13.36,-5.0,23.78,1.48,0.08
2023-07-04 07:00:00,10441.5136,2.458870319270561,"(40.6501, -73.9496)",era5,13.36,-5.0,24.07,1.6,0.06
2023-07-04 08:00:00,10744.1513,2.684468110625756,"(40.6501, -73.9496)",era5,13.36,-5.0,24.41,1.91,0.11
2023-07-04 09:00:00,11436.1479,3.2003090140733566,"(40.6501, -73.9496)",era5,13.36,-5.0,25.03,2.29,0.43
2023-07-04 10:00:00,12233.8662,3.7949589423659007,"(40.6501, -73.9496)",era5,13.36,-5.0,25.37,2.08,0.37
2023-07-04 11:00:00,12907.6486,4.297222279993705,"(40.6501, -73.9496)",era5,13.36,-5.0,26.88,1.5,0.13
2023-07-04 12:00:00,13772.193299999999,4.941687179270429,"(40.6501, -73.9496)",era5,13.36,-5.0,26.53,0.53,0.12
2023-07-04 13:00:00,14350.5886,5.372845300714733,"(40.6501, -73.9496)",era5,13.36,-5.0,27.07,0.85,0.23
2023-07-04 14:00:00,14911.1613,5.7907177700535435,"(40.6501, -73.9496)",era5,13.36,-5.0,26.73,1.59,0.25
2023-07-04 15:00:00,15613.7894,6.3144838028514965,"(40.6501, -73.9496)",era5,13.36,-5.0,26.82,1.81,0.85
2023-07-04 16:00:00,16417.7078,6.9137555243515,"(40.6501, -73.9496)",era5,13.36,-5.0,26.53,1.45,0.71
2023-07-04 17:00:00,17048.9938,7.384340409557326,"(40.6501, -73.9496)",era5,13.36,-5.0,27.05,1.13,0.17
2023-07-04 18:00:00,17642.9919,7.827129458737854,"(40.6501, -73.9496)",era5,13.36,-5.0,26.62,0.62,0.02
2023-07-04 19:00:00,17982.3783,8.080121145682313,"(40.6501, -73.9496)",era5,13.36,-5.0,27.0,0.89,0.0
2023-07-04 20:00:00,17634.6379,7.8209020655578865,"(40.6501, -73.9496)",era5,13.36,-5.0,26.78,0.89,0.0
2023-07-04 21:00:00,16961.6423,7.319225238937263,"(40.6501, -73.9496)",era5,13.36,-5.0,26.11,0.65,0.0
2023-07-04 22:00:00,16006.7442,6.607407437224947,"(40.6501, -73.9496)",era5,13.36,-5.0,25.54,0.17,0.0
2023-07-04 23:00:00,15290.2048,6.073271385903594,"(40.6501, -73.9496)",era5,13.36,-5.0,24.77,0.29,0.0
2023-07-05 00:00:00,14429.6259,5.431762746606894,"(40.6501, -73.9496)",era5,13.36,-5.0,24.5,0.84,0.0
2023-07-05 01:00:00,13462.2531,4.710645823311844,"(40.6501, -73.9496)",era5,13.36,-5.0,23.95,1.2,0.0
2023-07-05 02:00:00,12845.3467,4.250780045476221,"(40.6501, -73.9496)",era5,13.36,-5.0,23.82,1.02,0.0
2023-07-05 03:00:00,12387.6302,3.909580546977422,"(40.6501, -73.9496)",era5,13.36,-5.0,23.42,1.26,0.0
2023-07-05 04:00:00,12119.1188,3.7094218133044814,"(40.6501, -73.9496)",era5,13.36,-5.0,23.01,1.51,0.0
2023-07-05 05:00:00,12370.240300000001,3.8966174461083374,"(40.6501, -73.9496)",era5,13.36,-5.0,22.53,1.65,0.0
2023-07-05 06:00:00,12979.5573,4.350825793036605,"(40.6501, -73.9496)",era5,13.36,-5.0,23.41,1.36,0.02
2023-07-05 07:00:00,13598.707900000001,4.812364483940757,"(40.6501, -73.9496)",era5,13.36,-5.0,23.36,1.28,0.02
2023-07-05 08:00:00,14131.5447,5.209561545750207,"(40.6501, -73.9496)",era5,13.36,-5.0,23.81,1.21,0.0
2023-07-05 09:00:00,14903.0759,5.784690601653098,"(40.6501, -73.9496)",era5,13.36,-5.0,24.95,0.87,0.0
2023-07-05 10:00:00,15863.9198,6.500940631563819,"(40.6501, -73.9496)",era5,13.36,-5.0,26.14,0.48,0.0
2023-07-05 11:00:00,20849.4269,8.88617057287619,"(40.6501, -73.9496)",era5,13.36,-5.0,27.93,0.17,0.01
2023-07-05 12:00:00,17831.0886,7.967343979536818,"(40.6501, -73.9496)",era5,13.36,-5.0,29.04,0.19,0.05
2023-07-05 13:00:00,18440.3439,8.421506332909999,"(40.6501, -73.9496)",era5,13.36,-5.0,29.54,0.3,0.03
2023-07-05 14:00:00,18774.9859,8.670961361462902,"(40.6501, -73.9496)",era5,13.36,-5.0,29.97,0.51,0.01
2023-07-05 15:00:00,19266.0328,9.037006623146477,"(40.6501, -73.9496)",era5,13.36,-5.0,30.45,0.85,0.0
2023-07-05 16:00:00,22758.786200000002,10.75320014881934,"(40.6501, -73.9496)",era5,13.36,-5.0,30.59,1.33,0.0
2023-07-05 17:00:00,19343.3962,9.094676279543311,"(40.6501, -73.9496)",era5,13.36,-5.0,30.84,1.85,0.0
2023-07-05 18:00:00,19923.1372,9.526837537569168,"(40.6501, -73.9496)",era5,13.36,-5.0,29.87,3.18,0.0
2023-07-05 19:00:00,20290.6598,9.800803031072187,"(40.6501, -73.9496)",era5,13.36,-5.0,29.55,3.45,0.0
2023-07-05 20:00:00,23039.0402,10.96211226855346,"(40.6501, -73.9496)",era5,13.36,-5.0,28.68,3.39,0.0
2023-07-05 21:00:00,25534.0021,11.93451360100986,"(40.6501, -73.9496)",era5,13.36,-5.0,27.45,3.09,0.0
2023-07-05 22:00:00,17958.6002,8.06239603462502,"(40.6501, -73.9496)",era5,13.36,-5.0,26.81,2.83,0.0
2023-07-05 23:00:00,16649.5135,7.0865524162904245,"(40.6501, -73.9496)",era5,13.36,-5.0,26.11,2.41,0.0
2023-07-06 00:00:00,15394.0452,6.150678017309529,"(40.6501, -73.9496)",era5,13.36,-5.0,25.9,2.35,0.0
2023-07-06 01:00:00,14338.5974,5.363906598643913,"(40.6501, -73.9496)",era5,13.36,-5.0,25.5,1.95,0.0
2023-07-06 02:00:00,13676.8427,4.870609171591965,"(40.6501, -73.9496)",era5,13.36,-5.0,24.96,1.72,0.0
2023-07-06 03:00:00,13360.9272,4.6351135969994015,"(40.6501, -73.9496)",era5,13.36,-5.0,24.63,1.57,0.0
2023-07-06 04:00:00,13224.662,4.533536271508975,"(40.6501, -73.9496)",era5,13.36,-5.0,24.24,1.12,0.0
2023-07-06 05:00:00,15567.4152,5.392475379843774,"(40.6501, -73.9496)",era5,13.36,-5.0,23.74,1.05,0.0
2023-07-06 06:00:00,13774.396400000001,4.9433294548168485,"(40.6501, -73.9496)",era5,13.36,-5.0,24.73,1.19,0.0
2023-07-06 07:00:00,14498.4728,5.483083876068465,"(40.6501, -73.9496)",era5,13.36,-5.0,24.7,0.86,0.0
2023-07-06 08:00:00,15156.651600000001,5.97371568960925,"(40.6501, -73.9496)",era5,13.36,-5.0,25.39,1.29,0.0
2023-07-06 09:00:00,21360.4992,8.82342388398353,"(40.6501, -73.9496)",era5,13.36,-5.0,26.23,1.97,0.0
2023-07-06 10:00:00,17028.6159,7.369149938467778,"(40.6501, -73.9496)",era5,13.36,-5.0,27.18,2.4,0.0
